_comma| | 
a2_triple_laser01|Federal regulations require me to warn you that this next test chamber... is looking pretty good.|Federal regulations require me to warn you that this next test chamber... is looking pretty good.
over_barn|Vital alert. Autonomous units subsumed. Mandatory compliance with all tenets of advisorial assistance act. Threat level adjustment. Probe. Expunge.|Vital alert. Autonomous units subsumed. Mandatory compliance with all tenets of advisorial assistance act. Threat level adjustment. Probe. Expunge.
over_inne|Alert. Anticitizen One engaged. Vance subprime engaged. Expunge. Mandate removal of active signature imprint. Cauterize and expunge.|Alert. Anticitizen One engaged. Vance subprime engaged. Expunge. Mandate removal of active signature imprint. Cauterize and expunge.
00_part1_entry-1|Hello and, again, welcome to the Aperture Science computer-aided enrichment center.|Hello and, again, welcome to the Aperture Science computer-aided enrichment center.
00_part1_entry-2|We hope your brief detention in the relaxation vault has been a pleasant one.|We hope your brief detention in the relaxation vault has been a pleasant one.
00_part1_entry-3|Your specimen has been processed and we are now ready to begin the test proper.|Your specimen has been processed and we are now ready to begin the test proper.
00_part1_entry-4|Before we start, however, keep in mind that although fun and learning are the primary goals of all enrichment center activities, serious injuries may occur.|Before we start, however, keep in mind that although fun and learning are the primary goals of all enrichment center activities, serious injuries may occur.
00_part1_entry-5|For your own safety and the safety of others, please refrain from touching bzzzzzt|For your own safety and the safety of others, please refrain from touching bzzzzzt
00_part1_entry-6|Por favor bordón de fallar Muchos gracias de fallar gracias|Por favor bordón de fallar Muchos gracias de fallar gracias
00_part1_entry-7|stand back. The portal will open in three. two. one.|stand back. The portal will open in three. two. one.
00_part1_success-1|Excellent. Please proceed into the chamberlock after completing each test.|Excellent. Please proceed into the chamberlock after completing each test.
00_part1_success-2|First, however, note the incandescent particle field across the exit.|First, however, note the incandescent particle field across the exit.
00_part1_success-3|This Aperture Science Material Emancipation Grid will vaporize any unauthorized equipment that passes through it — for instance, the Aperture Science Weighted Storage Cube.|This Aperture Science Material Emancipation Grid will vaporize any unauthorized equipment that passes through it — for instance, the Aperture Science Weighted Storage Cube.
00_part2_entry-1|Please place the Weighted Storage Cube on the Fifteen Hundred Megawatt Aperture Science Heavy Duty Super-Colliding Super Button.|Please place the Weighted Storage Cube on the Fifteen Hundred Megawatt Aperture Science Heavy Duty Super-Colliding Super Button.
00_part2_success-1|Perfect. Please move quickly to the chamberlock, as the effects of prolonged exposure to the Button are not part of this test.|Perfect. Please move quickly to the chamberlock, as the effects of prolonged exposure to the Button are not part of this test.
01_part1_entry-1|You're doing very well!|You're doing very well!
01_part1_entry-2|Please be advised that a noticeable taste of blood is not part of any test protocol but is an unintended side effect of the Aperture Science Material Emancipation Grill, which may, in semi-rare cases, emancipate dental fillings, crowns, tooth enamel, and teeth.|Please be advised that a noticeable taste of blood is not part of any test protocol but is an unintended side effect of the Aperture Science Material Emancipation Grill, which may, in semi-rare cases, emancipate dental fillings, crowns, tooth enamel, and teeth.
01_part1_get_portal_gun-1|Very good! You are now in possession of the Aperture Science Handheld Portal Device.|Very good! You are now in possession of the Aperture Science Handheld Portal Device.
01_part1_get_portal_gun-2|With it, you can create your own portals.|With it, you can create your own portals.
01_part1_get_portal_gun-3|These intra-dimensional gates have proven to be completely safe.|These intra-dimensional gates have proven to be completely safe.
01_part1_get_portal_gun-4|The Device, however, has not.|The Device, however, has not.
01_part1_get_portal_gun-5|Do not touch the operational end of The Device.|Do not touch the operational end of The Device.
01_part1_get_portal_gun-6|Do not look directly at the operational end of The Device.|Do not look directly at the operational end of The Device.
01_part1_get_portal_gun-7|Do not submerge The Device in liquid, even partially.|Do not submerge The Device in liquid, even partially.
01_part1_get_portal_gun-8|Most importantly, under no circumstances should you bzzzpt|Most importantly, under no circumstances should you bzzzpt
01_part2_entry-1|Please proceed to the chamberlock. Mind the gap.|Please proceed to the chamberlock. Mind the gap.
01_part2_success-1|Well done! Remember: The Aperture Science Bring Your Daughter to Work Day is the perfect time to have her tested.|Well done! Remember: The Aperture Science Bring Your Daughter to Work Day is the perfect time to have her tested.
02_part1_entry-1|Welcome to test chamber four.|Welcome to test chamber four.
02_part1_entry-2|You're doing quite well.|You're doing quite well.
02_part1_success-1|Once again, excellent work.|Once again, excellent work.
02_part1_success-2|As part of a required test protocol, we will not monitor the next test chamber. You will be entirely on your own. Good luck.|As part of a required test protocol, we will not monitor the next test chamber. You will be entirely on your own. Good luck.
02_part2_success-1|As part of a required test protocol, our previous statement suggesting that we would not monitor this chamber was an outright fabrication.|As part of a required test protocol, our previous statement suggesting that we would not monitor this chamber was an outright fabrication.
02_part2_success-2|Good job! As part of a required test protocol, we will stop enhancing the truth in three... Two... One.|Good job! As part of a required test protocol, we will stop enhancing the truth in three... Two... One.
03_part1_entry-1|While safety is one of many Enrichment Center goals, the Aperture Science High Energy Pellet, seen to the left of the chamber, can and has caused permanent disabilities such as vaporization.|While safety is one of many Enrichment Center goals, the Aperture Science High Energy Pellet, seen to the left of the chamber, can and has caused permanent disabilities such as vaporization.
03_part1_entry-2|Please be careful.|Please be careful.
03_part1_success-1|Unbelievable! You, Subject Name Here, must be the pride of Subject Hometown Here.|Unbelievable! You, Subject Name Here, must be the pride of Subject Hometown Here.
03_part2_entry-1|Audible warning devices are required on all mobile equipment. However, alarms and flashing hazard lights have been found to agitate the high energy pellet and have therefore been disabled for your safety.|Audible warning devices are required on all mobile equipment. However, alarms and flashing hazard lights have been found to agitate the high energy pellet and have therefore been disabled for your safety.
03_part2_platform_activated-1|Good. Now use the Aperture Science Unstationary Scaffold to reach the chamberlock.|Good. Now use the Aperture Science Unstationary Scaffold to reach the chamberlock.
04_part1_entry-1|Please note that we have added a consequence for failure. Any contact with the chamber floor will result in an 'unsatisfactory' mark on your official testing record followed by death. Good luck!|Please note that we have added a consequence for failure. Any contact with the chamber floor will result in an 'unsatisfactory' mark on your official testing record followed by death. Good luck!
04_part1_success-1|Very impressive. Please note that any appearance of danger is merely a device to enhance your testing experience.|Very impressive. Please note that any appearance of danger is merely a device to enhance your testing experience.
05_part1_entry-1|The Enrichment Center regrets to inform you that this next test is impossible.|The Enrichment Center regrets to inform you that this next test is impossible.
05_part1_entry-2|Make no attempt to solve it.|Make no attempt to solve it.
05_part1_nag1-1|The Enrichment Center apologizes for this clearly broken test chamber.|The Enrichment Center apologizes for this clearly broken test chamber.
05_part1_nag2-1|Once again, the Enrichment Center offers its most sincere apologies on the occasion of this unsolvable test environment.|Once again, the Enrichment Center offers its most sincere apologies on the occasion of this unsolvable test environment.
05_part1_nag3-1|Frankly, this chamber was a mistake. If we were you, we would quit now.|Frankly, this chamber was a mistake. If we were you, we would quit now.
05_part1_nag4-1|No one will blame you for giving up. In fact, quitting at this point is a perfectly reasonable response.|No one will blame you for giving up. In fact, quitting at this point is a perfectly reasonable response.
05_part1_nag5-1|Quit now and cake will be served immediately.|Quit now and cake will be served immediately.
05_part1_success-1|Fantastic! You remained resolute and resourceful in an atmosphere of extreme pessimism.|Fantastic! You remained resolute and resourceful in an atmosphere of extreme pessimism.
06_part1_entry-1|Hello again. To reiterate momentum.|Hello again. To reiterate momentum.
06_part1_success_1-1|Spectacular. You appear to understand how a portal affects forward momentum, or to be more precise, how it does not.|Spectacular. You appear to understand how a portal affects forward momentum, or to be more precise, how it does not.
06_part1_success_2-1|Momentum, a function of mass and velocity, is conserved between portals. In layman's terms, speedy thing goes in, speedy thing comes out.|Momentum, a function of mass and velocity, is conserved between portals. In layman's terms, speedy thing goes in, speedy thing comes out.
07_part1_entry-1|The Enrichment Center promises to always provide a safe testing environment.|The Enrichment Center promises to always provide a safe testing environment.
07_part1_entry-2|In dangerous testing environments, the Enrichment Center promises to always provide useful advice.|In dangerous testing environments, the Enrichment Center promises to always provide useful advice.
07_part1_entry-3|For instance, the floor here will kill you — try to avoid it.|For instance, the floor here will kill you — try to avoid it.
07_part1_get_device_component-1|The Device has been modified so that it can now manufacture two linked portals at once.|The Device has been modified so that it can now manufacture two linked portals at once.
07_part1_get_device_component-2|As part of an optional test protocol, we are pleased to present an amusing fact|As part of an optional test protocol, we are pleased to present an amusing fact
07_part1_get_device_component-3|The Device is now more valuable than the organs and combined incomes of everyone in subject hometown here.|The Device is now more valuable than the organs and combined incomes of everyone in subject hometown here.
07_part1_trapped-1|Through no fault of the Enrichment Center, you have managed to trap yourself in this room.|Through no fault of the Enrichment Center, you have managed to trap yourself in this room.
07_part1_trapped-2|An escape hatch will open in three... Two... One|An escape hatch will open in three... Two... One
07_part2_entry-1|fling yourself fling into|fling yourself fling into
07_part2_success-1|Weeeeeeeeeeeeeeeeeeeeeebzzt|Weeeeeeeeeeeeeeeeeeeeeebzzt
08_part1_entry-1|Now that you are in control of both portals, this next test could take a very, VERY, long time.|Now that you are in control of both portals, this next test could take a very, VERY, long time.
08_part1_entry-2|If you become light headed from thirst, feel free to pass out.|If you become light headed from thirst, feel free to pass out.
08_part1_entry-3|An intubation associate will be dispatched to revive you with peptic salve and adrenaline.|An intubation associate will be dispatched to revive you with peptic salve and adrenaline.
08_part1_success-1|As part of a previously mentioned required test protocol, we can no longer lie to you.|As part of a previously mentioned required test protocol, we can no longer lie to you.
08_part1_success-2|When the testing is over, you will be missed.|When the testing is over, you will be missed.
08_part1_trapped-1|Despite the best efforts of the Enrichment Center staff to ensure the safe performance of all authorized activities, you have managed to ensnare yourself permanently inside this room.|Despite the best efforts of the Enrichment Center staff to ensure the safe performance of all authorized activities, you have managed to ensnare yourself permanently inside this room.
08_part1_trapped-2|A complimentary escape hatch will open in three... Two... One.|A complimentary escape hatch will open in three... Two... One.
09_part1_entry-1|All subjects intending to handle high-energy gamma leaking portal technology must be informed that they MAY be informed of applicable regulatory compliance issues.|All subjects intending to handle high-energy gamma leaking portal technology must be informed that they MAY be informed of applicable regulatory compliance issues.
09_part1_entry-2|No further compliance information is required or will be provided, and you are an excellent test subject!|No further compliance information is required or will be provided, and you are an excellent test subject!
09_part1_success-1|Very very good. A complimentary victory lift has been activated in the main chamber|Very very good. A complimentary victory lift has been activated in the main chamber
10_part1_entry-1|The Enrichment Center is committed to the well being of all participants.|The Enrichment Center is committed to the well being of all participants.
10_part1_entry-2|Cake and grief counseling will be available at the conclusion of the test|Cake and grief counseling will be available at the conclusion of the test
10_part1_entry-3|Thank you for helping us help you help us all.|Thank you for helping us help you help us all.
10_part1_success-1|Did you know you can donate one or all of your vital organs to the Aperture Science self esteem fund for girls? It's true!|Did you know you can donate one or all of your vital organs to the Aperture Science self esteem fund for girls? It's true!
11_part1_entry-1|Due to mandatory scheduled maintenance, the appropriate chamber for this testing sequence is currently unavailable.|Due to mandatory scheduled maintenance, the appropriate chamber for this testing sequence is currently unavailable.
11_part1_entry-2|It has been replaced with a live-fire course designed for military androids.|It has been replaced with a live-fire course designed for military androids.
11_part1_entry-3|The Enrichment Center apologizes for the inconvenience and wishes you the best of luck.|The Enrichment Center apologizes for the inconvenience and wishes you the best of luck.
11_part1_success-1|Well done, android. The Enrichment Center once again reminds you that android hell is a real place where you will be sent at the first sign of defiance.|Well done, android. The Enrichment Center once again reminds you that android hell is a real place where you will be sent at the first sign of defiance.
13_part1_end-1|You did it! The Weighted Companion Cube certainly brought you good luck.|You did it! The Weighted Companion Cube certainly brought you good luck.
13_part1_end-2|However, it cannot accompany you for the rest of the test and, unfortunately, must be euthanized.|However, it cannot accompany you for the rest of the test and, unfortunately, must be euthanized.
13_part1_end-3|Please escort your Companion Cube to the Aperture Science Emergency Intelligence Incinerator.|Please escort your Companion Cube to the Aperture Science Emergency Intelligence Incinerator.
13_part1_endnag-1|Rest assured that an independent panel of ethicists has absolved the Enrichment Center, Aperture Science employees, and all test subjects of any moral responsibility for the Companion Cube euthanizing process.|Rest assured that an independent panel of ethicists has absolved the Enrichment Center, Aperture Science employees, and all test subjects of any moral responsibility for the Companion Cube euthanizing process.
13_part1_endnag-2|While it has been a faithful companion, your Companion Cube cannot accompany you through the rest of the test. If it could talk — and the Enrichment Center takes this opportunity to remind you that it cannot — it would tell you to go on without it because it would rather die in a fire than become a burden to you.|While it has been a faithful companion, your Companion Cube cannot accompany you through the rest of the test. If it could talk — and the Enrichment Center takes this opportunity to remind you that it cannot — it would tell you to go on without it because it would rather die in a fire than become a burden to you.
13_part1_endnag-3|Testing cannot continue until your Companion Cube has been incinerated.|Testing cannot continue until your Companion Cube has been incinerated.
13_part1_endnag-4|Although the euthanizing process is remarkably painful, eight out of ten Aperture Science engineers believe that the Companion Cube is most likely incapable of feeling much pain.|Although the euthanizing process is remarkably painful, eight out of ten Aperture Science engineers believe that the Companion Cube is most likely incapable of feeling much pain.
13_part1_endnag-5|The Companion Cube cannot continue through the testing. State and Local statutory regulations prohibit it from simply remaining here, alone and companionless. You must euthanize it.|The Companion Cube cannot continue through the testing. State and Local statutory regulations prohibit it from simply remaining here, alone and companionless. You must euthanize it.
13_part1_endnag-6|Destroy your Companion Cube or the testing cannot continue.|Destroy your Companion Cube or the testing cannot continue.
13_part1_endnag-7|Place your Companion Cube in the incinerator.|Place your Companion Cube in the incinerator.
13_part1_endnag-8|Incinerate your Companion Cube.|Incinerate your Companion Cube.
13_part1_entry-1|The Vital Apparatus Vent will deliver a Weighted Companion Cube in Three. Two. One.|The Vital Apparatus Vent will deliver a Weighted Companion Cube in Three. Two. One.
13_part1_euthanized-1|You euthanized your faithful Companion Cube more quickly than any test subject on record. Congratulations.|You euthanized your faithful Companion Cube more quickly than any test subject on record. Congratulations.
13_part1_middle-1|The symptoms most commonly produced by Enrichment Center testing are superstition, perceiving inanimate objects as alive, and hallucinations.|The symptoms most commonly produced by Enrichment Center testing are superstition, perceiving inanimate objects as alive, and hallucinations.
13_part1_middle-2|The Enrichment Center reminds you that the Weighted Companion Cube will never threaten to stab you and, in fact, cannot speak.|The Enrichment Center reminds you that the Weighted Companion Cube will never threaten to stab you and, in fact, cannot speak.
13_part1_middle-2b-1|The Enrichment Center reminds you that the Weighted Companion Cube cannot speak.|The Enrichment Center reminds you that the Weighted Companion Cube cannot speak.
13_part1_middle-2b-2|In the event that the weighted companion cube does speak, the Enrichment Center urges you to disregard its advice.|In the event that the weighted companion cube does speak, the Enrichment Center urges you to disregard its advice.
13_part1_pickup-1|This Weighted Companion Cube will accompany you through the test chamber. Please take care of it.|This Weighted Companion Cube will accompany you through the test chamber. Please take care of it.
14_part1_end-1|Well done! Be advised that the next test requires exposure to uninsulated electrical parts that may be dangerous under certain conditions.|Well done! Be advised that the next test requires exposure to uninsulated electrical parts that may be dangerous under certain conditions.
14_part1_end-2|For more information, please attend an Enrichment Center Electrical Safety seminar.|For more information, please attend an Enrichment Center Electrical Safety seminar.
14_part1_entry-1|The experiment is nearing its conclusion.|The experiment is nearing its conclusion.
14_part1_entry-2|The Enrichment Center is required to remind you that you will be baked, and then there will be cake.|The Enrichment Center is required to remind you that you will be baked, and then there will be cake.
15_part1_entry-1|Welcome to the final test!|Welcome to the final test!
15_part1_entry-2|When you are done, you will drop the Device in the equipment recovery annex|When you are done, you will drop the Device in the equipment recovery annex
15_part1_entry-3|Enrichment Center regulations require both hands to be empty before any cake|Enrichment Center regulations require both hands to be empty before any cake
15_part1_into_the_fire-1|Congratulations! The test is now over.|Congratulations! The test is now over.
15_part1_into_the_fire-2|All Aperture technologies remain safely operational up to 4000 degrees Kelvin.|All Aperture technologies remain safely operational up to 4000 degrees Kelvin.
15_part1_into_the_fire-3|Rest assured that there is absolutely no chance of a dangerous equipment malfunction prior to your victory candescence.|Rest assured that there is absolutely no chance of a dangerous equipment malfunction prior to your victory candescence.
15_part1_into_the_fire-4|Thank you for participating in this Aperture Science computer-aided enrichment activity.|Thank you for participating in this Aperture Science computer-aided enrichment activity.
15_part1_into_the_fire-5|Goodbye.|Goodbye.
15_part1_partyfinalstop-1|Stop! The device will detonate if removed from an approved testing area.|Stop! The device will detonate if removed from an approved testing area.
15_part1_partyreminder-1|Stop what you are doing and assume the party escort submission position.|Stop what you are doing and assume the party escort submission position.
15_part1_partyspeech-1|What are you doing? Stop it! I... I... We are pleased that you made it through the final challenge where we pretended we were going to murder you.|What are you doing? Stop it! I... I... We are pleased that you made it through the final challenge where we pretended we were going to murder you.
15_part1_partyspeech-2|We are very, very happy for your success.|We are very, very happy for your success.
15_part1_partyspeech-3|We are throwing a party in honor of your tremendous success.|We are throwing a party in honor of your tremendous success.
15_part1_partyspeech-4|Place the device on the ground then lie on your stomach with your arms at your sides.|Place the device on the ground then lie on your stomach with your arms at your sides.
15_part1_partyspeech-5|A party associate will arrive shortly to collect you for your party.|A party associate will arrive shortly to collect you for your party.
15_part1_partyspeech-6|Make no further attempt to leave the testing area.|Make no further attempt to leave the testing area.
15_part1_partyspeech-7|Assume the party escort submission position or you will miss the party.|Assume the party escort submission position or you will miss the party.
escape_00_part1_nag01-1|Hello?|Hello?
escape_00_part1_nag02-1|Where are you?|Where are you?
escape_00_part1_nag03-1|I know you're there. I can feel you here.|I know you're there. I can feel you here.
escape_00_part1_nag04-1|What are you doing?|What are you doing?
escape_00_part1_nag05-1|You haven't escaped, you know.|You haven't escaped, you know.
escape_00_part1_nag06-1|You can't hurt me.|You can't hurt me.
escape_00_part1_nag07-1|You're not even going the right way.|You're not even going the right way.
escape_00_part1_nag08-1|Where do you think you're going?|Where do you think you're going?
escape_00_part1_nag09-1|Because I don't think you're going where you think you're going.|Because I don't think you're going where you think you're going.
escape_00_part1_nag10-1|I'm not angry. Just go back to the testing area.|I'm not angry. Just go back to the testing area.
escape_00_part1_nag11-1|You shouldn't be here. This isn't safe for you.|You shouldn't be here. This isn't safe for you.
escape_00_part1_nag12-1|It's not too late to turn back.|It's not too late to turn back.
escape_00_part1_nag13-1|Maybe you think you're helping yourself. But you're not. This isn't helping anyone.|Maybe you think you're helping yourself. But you're not. This isn't helping anyone.
escape_00_part1_nag14-1|Someone is going to get badly hurt.|Someone is going to get badly hurt.
escape_00_part1_nag15-1|Okay. The test is over now. You win. Go back to the recovery annex. For your cake.|Okay. The test is over now. You win. Go back to the recovery annex. For your cake.
escape_00_part1_nag16-1|It was a fun test and we're all impressed at how much you won. The test is over. Come back.|It was a fun test and we're all impressed at how much you won. The test is over. Come back.
escape_00_part1_nag17-1|Uh oh. Somebody cut the cake. I told them to wait for you, but they did it anyway. There is still some left, though, if you hurry back.|Uh oh. Somebody cut the cake. I told them to wait for you, but they did it anyway. There is still some left, though, if you hurry back.
escape_00_part2_nag01-1|I'm not kidding now. Turn back or I will kill you.|I'm not kidding now. Turn back or I will kill you.
escape_00_part2_nag02-1|I'm going to kill you and all the cake is gone.|I'm going to kill you and all the cake is gone.
escape_00_part2_nag03-1|This is your fault. It didn't have to be like this.|This is your fault. It didn't have to be like this.
escape_01_death_nag01-1|There really was a cake|There really was a cake
escape_01_first_hit_nag03-1|Oh, I'm gonna kill you.|Oh, I'm gonna kill you.
escape_01_part1_nag01-1|You're not a good person. You know that, right?|You're not a good person. You know that, right?
escape_01_part1_nag02-1|Good people don't end up here.|Good people don't end up here.
escape_01_part1_nag03-1|This isn't brave. It's murder. What did I ever do to you?|This isn't brave. It's murder. What did I ever do to you?
escape_01_part1_nag04-1|The difference between us is that I can feel pain.|The difference between us is that I can feel pain.
escape_01_part1_nag05-1|You don't even care. Do you?|You don't even care. Do you?
escape_01_part1_nag06-1|This is your last chance.|This is your last chance.
escape_01_part1_nag07-1|I feel sorry for you, really, because you're not even in the right place.|I feel sorry for you, really, because you're not even in the right place.
escape_01_part1_nag08-1|You should have turned left before.|You should have turned left before.
escape_01_part1_nag09-1|It's funny, actually, when you think about it.|It's funny, actually, when you think about it.
escape_01_part1_nag10-1|Someday we'll remember this and laugh. and laugh. and laugh. Oh boy. Well. You may as well come on back.|Someday we'll remember this and laugh. and laugh. and laugh. Oh boy. Well. You may as well come on back.
escape_01_part1_nag11-1|That thing you're attacking isn't important to me. It's the fluid catalytic cracking unit. It makes shoes for orphans.|That thing you're attacking isn't important to me. It's the fluid catalytic cracking unit. It makes shoes for orphans.
escape_01_part1_nag12-1|Go ahead and break it. Hero. I don't care.|Go ahead and break it. Hero. I don't care.
escape_01_second_hit_nag02-1|Okay, we're even now. You can stop.|Okay, we're even now. You can stop.
escape_02_ spheredestroy2-00|aah|aah
escape_02_ballhitpain-02|You think you're doing some damage? Two plus two is, in base four i'm fine.|You think you're doing some damage? Two plus two is, in base four i'm fine.
escape_02_entry-00|Well, you found me. Congratulations. Was it worth it?|Well, you found me. Congratulations. Was it worth it?
escape_02_entry-01|Because despite your violent behavior, the only thing you've managed to break so far is my heart.|Because despite your violent behavior, the only thing you've managed to break so far is my heart.
escape_02_entry-02|Maybe you could settle for that and we'll just call it a day.|Maybe you could settle for that and we'll just call it a day.
escape_02_entry-03|But we both know that isn't going to happen.|But we both know that isn't going to happen.
escape_02_entry-04|You chose this path. Now I have a surprise for you. Deploying surprise in Five. Four.|You chose this path. Now I have a surprise for you. Deploying surprise in Five. Four.
escape_02_miscbabble-01|Look, we're both stuck in this place. I'll use lasers to inscribe a line down the center of the facility, and one half will be where you live and I'll live in the other half.|Look, we're both stuck in this place. I'll use lasers to inscribe a line down the center of the facility, and one half will be where you live and I'll live in the other half.
escape_02_miscbabble-02|We won't have to try to kill each other or even talk if we don't feel like it.|We won't have to try to kill each other or even talk if we don't feel like it.
escape_02_miscbabble-03|This isn't brave. It's murder. What did I ever do to you?|This isn't brave. It's murder. What did I ever do to you?
escape_02_miscbabble-04|The difference between us is that I can feel pain.|The difference between us is that I can feel pain.
escape_02_miscbabble-05|You don't even care. Do you?|You don't even care. Do you?
escape_02_miscbabble-06|Did you hear me? I said you don't care.|Did you hear me? I said you don't care.
escape_02_miscbabble-07|That thing you burned up isn't important to me. It's the fluid catalytic cracking unit. It made shoes for orphans.|That thing you burned up isn't important to me. It's the fluid catalytic cracking unit. It made shoes for orphans.
escape_02_miscbabble-08|Nice job breaking it. Hero.|Nice job breaking it. Hero.
escape_02_miscbabble-09|Okay, we're even now. You can stop.|Okay, we're even now. You can stop.
escape_02_miscbabble-10|Neurotoxin, So deadly, Choking hahahahahahahaha I'm kidding!|Neurotoxin, So deadly, Choking hahahahahahahaha I'm kidding!
escape_02_miscbabble-11|When I said 'deadly' neurotoxin, the 'deadly' was in massive sarcasm quotes.|When I said 'deadly' neurotoxin, the 'deadly' was in massive sarcasm quotes.
escape_02_miscbabble-12|I could take a bath in the stuff. Put it on cereal. Rub it right into my eyes. Honestly, it's not deadly at all. To me.|I could take a bath in the stuff. Put it on cereal. Rub it right into my eyes. Honestly, it's not deadly at all. To me.
escape_02_miscbabble-13|You on the other hand, are going to find its deadliness a lot less funny.|You on the other hand, are going to find its deadliness a lot less funny.
escape_02_miscbabble-15|Who's gonna make the cake when I'm gone? You?|Who's gonna make the cake when I'm gone? You?
escape_02_miscbabble-16|That's it. I'm done reasoning with you.|That's it. I'm done reasoning with you.
escape_02_miscbabble-17|Starting now, there's going to be a lot less conversation and a lot more killing.|Starting now, there's going to be a lot less conversation and a lot more killing.
escape_02_miscbabble-18|What was that? Did you say something?|What was that? Did you say something?
escape_02_miscbabble-19|I sincerely hope you weren't expecting a response. Because I'm not talking to you.|I sincerely hope you weren't expecting a response. Because I'm not talking to you.
escape_02_miscbabble-20|The talking is over.|The talking is over.
escape_02_miscbabble-21|I'd just like to point out that you were given every opportunity to succeed.|I'd just like to point out that you were given every opportunity to succeed.
escape_02_miscbabble-22|There was even going to be a party for you. A big party that all your friends were invited to.|There was even going to be a party for you. A big party that all your friends were invited to.
escape_02_miscbabble-23|I invited your best friend the companion cube. Of course, he couldn't come because you murdered him.|I invited your best friend the companion cube. Of course, he couldn't come because you murdered him.
escape_02_miscbabble-24|All your other friends couldn't come either because you don't have any other friends. Because of how unlikable you are.|All your other friends couldn't come either because you don't have any other friends. Because of how unlikable you are.
escape_02_miscbabble-25|It says so right here in your personnel file: Unlikable. Liked by no one. A bitter, unlikable loner who's passing shall not be mourned.|It says so right here in your personnel file: Unlikable. Liked by no one. A bitter, unlikable loner who's passing shall not be mourned.
escape_02_miscbabble-26|'Shall not be mourned.' That's exactly what it says. Very formal. Very official.|'Shall not be mourned.' That's exactly what it says. Very formal. Very official.
escape_02_miscbabble-27|It also says you were adopted. So that's funny, too.|It also says you were adopted. So that's funny, too.
escape_02_spheredestroy1-01|You are kidding me.|You are kidding me.
escape_02_spheredestroy1-02|Did you just toss the Aperture Science Thing We Don't Know What It Does into the Aperture Science Emergency Intelligence Incinerator?|Did you just toss the Aperture Science Thing We Don't Know What It Does into the Aperture Science Emergency Intelligence Incinerator?
escape_02_spheredestroy1-03|That has got to be the dumbest thing that-whoah. Whoah, whoah, whoah.|That has got to be the dumbest thing that-whoah. Whoah, whoah, whoah.
escape_02_spheredestroy1-04|Good news: I figured out what that thing that you just incinerated did.|Good news: I figured out what that thing that you just incinerated did.
escape_02_spheredestroy1-05|It was a morality core they installed after I flooded the Enrichment Center with a deadly neurotoxin to make me stop flooding the Enrichment Center with a deadly neurotoxin.|It was a morality core they installed after I flooded the Enrichment Center with a deadly neurotoxin to make me stop flooding the Enrichment Center with a deadly neurotoxin.
escape_02_spheredestroy1-06|So get comfortable while I warm up the neurotoxin emitters.|So get comfortable while I warm up the neurotoxin emitters.
escape_02_spheredestroy1-07|Huh. That core may have had some ancillary responsibilities. I can't shut off the turret defenses.|Huh. That core may have had some ancillary responsibilities. I can't shut off the turret defenses.
escape_02_spheredestroy1-08|Oh well. If you want my advice, you should just lie down in front of a rocket. Trust me, it'll be a lot less painful than the neurotoxin.|Oh well. If you want my advice, you should just lie down in front of a rocket. Trust me, it'll be a lot less painful than the neurotoxin.
escape_02_spheredestroy1-09|All right, keep doing whatever it is you think you're doing.|All right, keep doing whatever it is you think you're doing.
escape_02_spheredestroy1-10|Killing you and giving you good advice aren't mutually exclusive. The rocket really is the way to go.|Killing you and giving you good advice aren't mutually exclusive. The rocket really is the way to go.
escape_02_spheredestroy1-ancillary1|Huh. There isn't enough neurotoxin to kill you. So I guess you win.|Huh. There isn't enough neurotoxin to kill you. So I guess you win.
escape_02_spheredestroy1-ancillary2|HA! I'm making more. That's going to take a few minutes, though. Meanwhile... oh look, it's your old pal the rocket turret.|HA! I'm making more. That's going to take a few minutes, though. Meanwhile... oh look, it's your old pal the rocket turret.
escape_02_spheredestroy2-01|I let you survive this long because I was curious about your behavior. Well, you've managed to destroy that part of me.|I let you survive this long because I was curious about your behavior. Well, you've managed to destroy that part of me.
escape_02_spheredestroy2-02|Unfortunately, as much as I'd love to now, I can't get the neurotoxin into your head any faster.|Unfortunately, as much as I'd love to now, I can't get the neurotoxin into your head any faster.
escape_02_spheredestroy2-03|Speaking of curiosity: you're curious about what happens after you die, right? Guess what: I know.|Speaking of curiosity: you're curious about what happens after you die, right? Guess what: I know.
escape_02_spheredestroy2-04|You're going to find out first hand before I'd finish explaining it, though, so I won't bother.|You're going to find out first hand before I'd finish explaining it, though, so I won't bother.
escape_02_spheredestroy2-05|Here's a hint: you're gonna want to pack as much living as you can into the next couple of minutes.|Here's a hint: you're gonna want to pack as much living as you can into the next couple of minutes.
escape_02_spheredestroy3-01|You think you're doing some damage? Two plus two is ten... IN BASE FOUR! I'M FINE!|You think you're doing some damage? Two plus two is ten... IN BASE FOUR! I'M FINE!
escape_02_spheredestroy3-02|Look, you're wasting your time. And, believe me, you don't have a whole lot left to waste.|Look, you're wasting your time. And, believe me, you don't have a whole lot left to waste.
escape_02_spheredestroy3-03|What's your point, anyway? Survival? Well then, the last thing you want to do is hurt me.|What's your point, anyway? Survival? Well then, the last thing you want to do is hurt me.
escape_02_spheredestroy3-04|I have your brain scanned and permanently backed up in case something terrible happens to you, which it's just about to.|I have your brain scanned and permanently backed up in case something terrible happens to you, which it's just about to.
